59, 376
60, 377
68, 377
77, 376
91, 374
108, 371
129, 368
157, 363
183, 360
215, 355
248, 352
285, 348
324, 345
365, 339
403, 339
450, 339
490, 339
534, 339
572, 339
615, 339
653, 339
691, 339
729, 339
772, 339
810, 339
852, 336
892, 329
925, 325
954, 320
980, 317
1005, 310
1029, 302
1046, 297
1066, 290
1092, 283
1120, 275
1151, 272
1177, 267
1208, 264
1228, 261
1249, 259
1269, 257
1285, 257
1303, 255
1318, 254
1331, 253
1344, 252
1357, 248
1371, 247
1384, 244
1396, 242
1410, 240
1424, 237
1440, 236
1460, 235
1484, 228
1509, 228
1537, 227
1569, 220
1600, 215
1626, 212
1650, 208
1664, 207
1677, 207
1686, 207
1691, 207
1694, 207
1697, 207
1697, 207
1698, 207
1700, 207
1701, 207
1702, 211
1705, 220
1706, 229
1710, 241
1711, 252
1711, 259
1711, 263
1711, 266
1711, 268
1711, 268
1710, 270
1708, 270
1706, 272
1704, 273
1700, 273
1697, 274
1695, 274
1692, 276
1691, 276
1689, 276
1688, 277
1686, 278
1683, 278
1681, 278
1678, 278
1675, 278
1672, 278
1669, 278
1667, 278
1666, 278
1665, 278
1663, 278
1663, 279|True
1663, 279
1662, 281
1660, 283
1658, 284
1653, 286
1651, 287
1645, 288
1638, 290
1633, 292
1625, 294
1617, 297
1606, 299
1595, 302
1581, 307
1568, 310
1552, 315
1535, 320
1523, 325
1512, 327
1500, 330
1488, 334
1477, 337
1464, 341
1452, 344
1441, 348
1427, 353
1410, 359
1392, 368
1378, 374
1362, 381
1350, 387
1339, 393
1329, 397
1321, 401
1312, 404
1304, 409
1295, 412
1287, 415
1278, 420
1270, 426
1262, 431
1252, 437
1245, 444
1236, 449
1228, 456
1219, 462
1210, 468
1199, 474
1188, 481
1177, 485
1166, 490
1158, 493
1149, 495
1140, 496
1134, 499
1129, 499
1124, 500
1120, 501
1117, 501
1114, 503
1112, 505
1108, 507
1103, 511
1100, 513
1095, 516
1090, 518
1086, 521
1082, 523
1078, 526
1076, 527
1073, 529
1071, 530
1068, 532
1065, 535
1061, 539
1056, 544
1051, 547
1047, 550
1044, 553
1040, 555
1037, 557
1035, 558
1031, 559
1027, 561
1023, 562
1018, 565
1016, 565
1011, 568
1010, 568
1007, 569
1006, 569
1006, 569
1005, 569
1003, 569
1003, 570
1001, 570
999, 571
996, 572
996, 572
993, 573
992, 573
991, 573
990, 573|True
989, 573
984, 575
978, 575
975, 575
971, 575
967, 575
961, 575
954, 575
946, 574
937, 573
928, 571
916, 570
906, 569
897, 566
886, 563
875, 559
863, 556
850, 551
834, 545
817, 537
793, 526
768, 517
743, 509
716, 501
684, 492
651, 484
619, 473
584, 465
554, 456
524, 448
497, 440
474, 433
449, 421
432, 415
414, 407
398, 397
382, 388
371, 381
362, 374
353, 365
347, 356
340, 348
334, 336
328, 325
324, 315
319, 304
314, 293
312, 285
307, 277
305, 270
304, 265
304, 263
304, 261
304, 257
304, 251
304, 243
304, 235
304, 226
304, 217
303, 207
302, 200
301, 192
297, 185
297, 181
295, 175
292, 169
291, 165
289, 159
288, 153
286, 149
284, 144
282, 138
280, 134
277, 128
273, 122
268, 116
263, 111
258, 106
253, 102
247, 98
243, 95
241, 94
239, 92
238, 92
238, 91
237, 92
236, 95
236, 100
236, 106
234, 110
234, 113
234, 115
234, 116
234, 116
234, 117
236, 117
240, 117
245, 118
250, 118
255, 120
261, 120
267, 120
271, 120
275, 120
278, 120
282, 120
286, 121
291, 121
296, 121
301, 121
311, 121
317, 121
327, 121
335, 121
343, 121
350, 121
356, 121
362, 121
370, 121
378, 121
386, 121
395, 121
406, 121
412, 121
422, 121
432, 121
442, 121
452, 121
462, 121
472, 121
483, 121
494, 121
506, 121
517, 121
529, 121
543, 121
553, 121
565, 121
576, 121
586, 121
596, 121
605, 121
613, 121
622, 121
629, 121
637, 121
641, 121
647, 121
650, 121
654, 121
657, 121
659, 121
661, 120
662, 120
662, 120
663, 120
664, 120
665, 120
666, 120
668, 120
672, 120
676, 120
679, 120
682, 120
685, 120
686, 120
687, 120
687, 120
689, 120
689, 120
690, 120
690, 120
691, 120
692, 121
693, 121
693, 121
695, 122
696, 122
699, 122
699, 122
700, 122
701, 123
701, 123
702, 123
703, 124
703, 125
703, 126
703, 126
702, 127
701, 127
699, 130
696, 131
692, 135
688, 137
681, 141
677, 144
671, 146
665, 149
661, 149
655, 150
647, 152
640, 152
632, 152
625, 152
616, 152
607, 152
595, 152
586, 152
576, 152
568, 152
559, 152
550, 152
543, 152
533, 152
525, 152
519, 152
511, 152
503, 152
495, 152
488, 152
481, 152
475, 151
471, 151
468, 151
464, 151
462, 151
459, 151
456, 151
453, 151
451, 151
448, 151
444, 151
441, 151
438, 151
434, 151
431, 151
428, 151
424, 151
420, 151
416, 151
410, 151
405, 151
400, 151
395, 151
391, 151
387, 151
383, 151
379, 151
376, 151
374, 151
370, 151
367, 151
364, 151
362, 151
360, 151
358, 152
356, 152
353, 153
350, 153
344, 154
338, 157
330, 158
323, 161
317, 162
313, 164
309, 164
306, 164
303, 166
301, 166
298, 166
298, 166
296, 166
293, 167
291, 168
286, 169
283, 170
280, 170
278, 171
277, 171
275, 171
274, 171
273, 172
272, 172
271, 172
270, 173
269, 173
268, 174
267, 174
266, 174
264, 174
263, 174
263, 174
261, 174
258, 174
256, 174
253, 174
250, 174
247, 174
245, 174
243, 174
243, 174
242, 174
241, 173
240, 173
239, 173
238, 173
237, 173|True
237, 173
237, 171
241, 166
248, 162
256, 158
263, 154
268, 151
272, 149
277, 146
279, 146
282, 145
285, 142
288, 141
290, 140
293, 138
298, 135
303, 132
307, 129
311, 128
315, 125
319, 122
321, 121
323, 119
325, 118
327, 117
328, 116
330, 116
330, 116
332, 115
335, 113
337, 113
341, 113
347, 112
350, 112
354, 112
361, 112
367, 112
373, 112
380, 112
388, 112
397, 112
406, 112
417, 112
430, 114
444, 115
457, 116
474, 119
487, 121
502, 122
514, 124
526, 125
537, 125
546, 125
555, 125
561, 125
570, 125
577, 125
586, 125
596, 125
601, 125
608, 125
614, 125
619, 125
623, 125
624, 125
626, 125
627, 125
629, 125
633, 125
635, 125
639, 125
643, 125
647, 125
650, 125
655, 125
658, 125
662, 125
664, 125
666, 125
668, 125
670, 125
672, 126
673, 126
675, 126
677, 126
679, 126
680, 126
682, 126
683, 126
686, 126
686, 126
688, 126
689, 126
691, 126
695, 126
697, 125
700, 125
701, 124
702, 124
703, 124
704, 124
704, 124|True
