298, 14
297, 14
297, 13|True
297, 13
299, 17
303, 21
306, 26
311, 34
316, 40
322, 47
326, 52
333, 58
339, 61
344, 64
353, 65
361, 66
373, 68
382, 69
393, 70
406, 70
420, 74
435, 76
448, 77
460, 79
474, 80
482, 82
491, 82
496, 82
501, 82
503, 82
505, 80
507, 79
511, 76
513, 74
517, 70
521, 67
524, 63
525, 61
528, 59
528, 58
529, 57
530, 56
531, 54
532, 52
533, 49
536, 44
540, 38
544, 33
548, 30
551, 27
555, 25
558, 23
559, 22
561, 21
561, 20
562, 20
562, 20
564, 20
566, 18
568, 18
569, 18
572, 17
573, 17
575, 17
576, 16
576, 16
577, 15
578, 15
579, 15
580, 14
580, 14
581, 14
581, 14
582, 14
583, 14
585, 14
585, 14
587, 13
588, 12
589, 12
590, 12
590, 12
591, 11
591, 11
592, 11
593, 11
594, 11|True
595, 12
597, 19
599, 27
603, 37
610, 48
615, 59
629, 76
644, 96
664, 119
686, 144
709, 175
730, 205
748, 230
769, 255
786, 277
800, 299
811, 315
820, 329
828, 340
834, 353
840, 364
849, 379
854, 391
860, 404
867, 415
874, 427
879, 437
883, 447
889, 454
893, 462
896, 468
900, 472
903, 477
906, 478
907, 479
910, 479
910, 479
912, 479
913, 479
914, 478
916, 477
916, 477
917, 477
923, 478
929, 484
934, 489
938, 494
940, 497
942, 502
944, 504
944, 505
944, 506
944, 509
944, 515
944, 524
944, 533
944, 540
944, 548
944, 552
944, 555
945, 557
945, 557
947, 561
948, 565
950, 570
950, 577
952, 582
953, 587
953, 590
954, 592
954, 594
954, 595|True
954, 595
954, 595
954, 594
954, 593
954, 592|True
953, 591
949, 590
944, 586
938, 585
929, 582
919, 577
905, 571
885, 562
865, 555
840, 546
817, 535
799, 527
782, 520
769, 514
758, 509
747, 504
739, 501
732, 498
725, 496
717, 492
708, 488
699, 483
691, 480
685, 476
674, 471
664, 464
654, 460
642, 454
629, 449
611, 441
596, 435
582, 428
568, 420
557, 413
547, 408
540, 403
535, 401
530, 398
527, 396
524, 394
520, 392
519, 391
517, 389
513, 388
510, 386
503, 382
496, 380
486, 375
476, 371
464, 365
453, 361
442, 357
432, 352
422, 347
414, 344
404, 340
393, 336
382, 331
375, 327
364, 322
356, 319
348, 314
340, 308
334, 303
330, 299
325, 295
320, 291
314, 288
307, 282
298, 278
287, 274
276, 268
268, 264
261, 260
254, 255
251, 252
246, 248
244, 245
242, 243
241, 241
241, 239
239, 237
239, 236
238, 234
238, 232
235, 230
235, 229
235, 228
234, 227
234, 227
234, 225
234, 224
234, 222
234, 221
234, 218
232, 216
232, 214
232, 213
231, 211
231, 208
231, 206
230, 202
230, 199
228, 195
226, 191
226, 190
226, 187
224, 186
224, 185
224, 184
223, 184
222, 183
221, 181
220, 180
220, 178|True
220, 178
220, 181
221, 188
223, 194
223, 198
226, 203
228, 208
232, 214
233, 216
236, 221
237, 223
240, 226
240, 228
241, 230
242, 231
242, 232
243, 232
244, 233
245, 234
246, 235
249, 235
251, 236
257, 236
261, 237
272, 238
284, 240
297, 240
315, 240
334, 240
353, 240
375, 240
397, 240
414, 240
430, 240
445, 240
457, 240
469, 240
481, 240
490, 240
499, 240
507, 240
513, 240
519, 238
524, 236
527, 236
533, 235
536, 234
541, 232
544, 231
545, 231
548, 230
553, 229
555, 228
559, 227
561, 226
565, 224
570, 223
572, 223
575, 222
578, 219
581, 219
584, 218
587, 215
593, 213
600, 210
608, 207
614, 204
620, 201
627, 199
633, 196
636, 195
638, 195
641, 194
643, 193
644, 192
647, 190
648, 190
649, 188
651, 188
653, 185
656, 184
658, 183
661, 181
664, 179
665, 178
667, 176
668, 175
669, 175
670, 174
671, 173
671, 172
674, 169
677, 167
678, 166
679, 164
681, 163
681, 162
682, 162
682, 161
683, 159
685, 158
687, 156
689, 155
692, 152
693, 152
696, 151
697, 150
698, 149
699, 148
700, 148
701, 147
702, 145
704, 145
704, 144
705, 143
706, 141
708, 140
708, 139
709, 139
709, 137
710, 137
711, 135
712, 134
713, 133
713, 131
715, 129
715, 128
715, 128
716, 127
716, 126
716, 126
717, 124
718, 123|True
718, 123
719, 126
720, 128
721, 131
723, 136
727, 142
731, 148
736, 156
741, 161
746, 166
752, 171
755, 173
758, 176
760, 178
764, 181
765, 184
768, 188
773, 193
776, 196
781, 203
785, 211
791, 218
796, 224
802, 232
807, 239
812, 246
817, 252
820, 257
824, 262
825, 264
826, 267
829, 271
830, 274
833, 280
833, 284
835, 290
838, 296
841, 304
844, 309
847, 316
850, 324
853, 330
854, 335
857, 340
859, 347
860, 352
862, 358
863, 363
865, 370
867, 376
868, 383
868, 388
869, 395
870, 401
870, 405
870, 409
871, 412
871, 414
871, 418
871, 423
871, 427
871, 431
871, 436
871, 441
870, 446
867, 451
866, 453
863, 459
863, 461
861, 465
857, 471
855, 476
853, 479
849, 484
845, 490
840, 496
835, 502
829, 508
825, 513
820, 518
816, 522
811, 525
807, 528
802, 532
795, 535
787, 539
781, 542
774, 545
768, 549
760, 552
753, 556
744, 559
736, 563
730, 564
724, 566
717, 568
709, 570
700, 571
693, 573
682, 574
673, 575
663, 576
655, 576
644, 576
635, 576
626, 576
619, 576
610, 576
599, 576
591, 574
583, 573
572, 572
562, 571
550, 569
539, 566
529, 565
518, 561
507, 558
497, 556
489, 552
480, 550
474, 549
468, 546
462, 545
456, 544
452, 542
445, 541
439, 538
434, 536
430, 532
424, 528
421, 526
418, 522
414, 519
410, 515
407, 511
405, 509
403, 504
401, 502
398, 497
396, 494
392, 490
390, 487
387, 481
382, 475
378, 470
373, 463
369, 457
365, 452
362, 447
358, 442
356, 439
354, 436
353, 435
352, 431
351, 431
351, 429
351, 428
350, 426
350, 425
348, 423
348, 421
348, 419
348, 418
348, 415
347, 412
347, 410
347, 407
346, 407
346, 404
346, 402
346, 400
345, 398
345, 396
344, 393
344, 391
344, 390
343, 388
343, 385
343, 382
341, 380
341, 380
341, 378
341, 376
341, 374
341, 373
341, 370
340, 368
340, 365
339, 360
339, 357
337, 353
337, 349
336, 345
336, 341
336, 338
336, 335
336, 332
335, 329
335, 328
333, 325
333, 323
333, 321
333, 318
333, 315
332, 313
332, 310
331, 307
331, 306
331, 304
331, 301
330, 299
329, 294
329, 291
329, 288
329, 285
328, 281
327, 279
327, 275
327, 272
327, 268
327, 265
327, 261
327, 257
327, 253
327, 249
327, 246
327, 242
325, 236
325, 233
324, 228
323, 223
321, 218
319, 213
318, 208
315, 199
314, 195
313, 189
310, 183
309, 178
306, 171
305, 165
303, 158
301, 152
299, 145
298, 140
295, 131
294, 126
293, 120
290, 113
288, 105
288, 100
286, 95
285, 88
285, 84
284, 79
283, 75
282, 70
281, 67
280, 63
280, 61
279, 58
279, 55
278, 51
278, 48
277, 45
277, 41
276, 39
276, 38
276, 36
275, 34
275, 32
275, 31
274, 30
274, 29
274, 28
274, 27
273, 25
273, 25
273, 23
273, 21
273, 20|True
273, 19
273, 19
273, 18
276, 18
282, 18
292, 18
302, 18
314, 18
330, 21
344, 22
362, 26
376, 27
390, 29
402, 31
414, 32
430, 34
447, 34
469, 35
489, 35
508, 35
522, 35
534, 35
543, 35
549, 35
552, 35
552, 35
553, 35
554, 35
556, 35
558, 35
559, 35
560, 34
562, 33
562, 33
563, 32
564, 31
564, 31
565, 30
565, 30
566, 29
566, 28
567, 26
568, 26
568, 25
569, 25
569, 24
571, 23
571, 22
572, 21
572, 21
574, 19
577, 19
577, 19
578, 18
581, 18
582, 18
584, 18
585, 18
587, 18
588, 18
588, 18
590, 18
590, 18
591, 18
591, 18
593, 18
593, 18
594, 18
594, 18
595, 17|True
598, 18
605, 29
615, 40
631, 58
646, 78
663, 91
675, 102
693, 118
707, 133
720, 148
736, 164
754, 182
778, 205
801, 227
827, 251
847, 270
873, 296
888, 313
903, 333
911, 344
921, 361
927, 372
934, 385
943, 401
955, 420
967, 441
977, 455
990, 472
996, 482
1002, 490
1003, 495
1004, 496
1004, 498
1004, 500
1004, 503
1004, 506
1004, 510
1004, 516
1004, 522
1004, 527
1004, 531
1004, 534
1004, 537
1004, 539
1004, 540
1004, 543
1004, 546
1003, 552
1003, 556
1002, 561
1002, 564
1002, 568
1002, 570
1001, 572
1000, 572
1000, 572
999, 572
997, 573
997, 573
995, 573
994, 573
994, 573
993, 574
991, 574
991, 575
990, 575
989, 576
988, 576
988, 577
987, 577
986, 577
986, 578|True
985, 578
981, 578
977, 578
971, 576
961, 572
954, 568
945, 565
934, 560
922, 554
912, 550
901, 544
890, 540
880, 536
871, 532
862, 528
851, 525
847, 524
840, 523
833, 520
826, 519
818, 518
812, 517
805, 515
801, 515
797, 514
793, 514
791, 513
788, 513
787, 513
785, 513
783, 513
780, 513
777, 513
776, 513
773, 513
770, 513
769, 513
766, 513
765, 513
763, 513
763, 513
762, 512
762, 511
761, 511
761, 511
759, 511
758, 511
757, 510
754, 509
751, 509
751, 508
750, 508
749, 508
748, 508
746, 507
744, 507
743, 506
740, 506
739, 505
735, 504
732, 503
729, 502
726, 502
723, 500
718, 498
716, 498
714, 496
712, 495
707, 493
707, 492
702, 490
699, 488
693, 484
691, 482
686, 480
682, 477
677, 473
675, 471
670, 468
665, 464
659, 459
652, 454
643, 449
634, 442
625, 437
613, 429
606, 421
597, 414
588, 406
581, 401
575, 394
567, 388
560, 381
554, 374
549, 369
542, 364
538, 359
534, 355
529, 348
525, 344
521, 339
517, 335
512, 329
507, 324
503, 320
494, 315
485, 310
477, 305
466, 302
455, 297
444, 292
431, 286
420, 281
409, 278
402, 276
391, 271
382, 269
371, 266
355, 261
339, 257
322, 252
310, 249
298, 246
288, 242
279, 240
273, 238
267, 236
259, 235
252, 232
248, 231
238, 228
234, 227
228, 225
223, 224
219, 222
217, 221
213, 218
212, 216
210, 214
208, 210
207, 207
206, 204
205, 201
205, 199
204, 197
204, 196
204, 195
204, 193
204, 193
204, 192
204, 190
205, 189
205, 189
206, 187
206, 186
206, 186
207, 185
207, 185
207, 183
207, 183
207, 182
208, 181
208, 181
208, 180|True
208, 180
208, 181
208, 181
208, 183
208, 183
208, 184
208, 184
208, 186
208, 186
208, 187
208, 189
208, 189
208, 190
208, 192
208, 192
208, 193
208, 193
208, 195
208, 195
210, 196
210, 198
210, 198
210, 199
210, 199
210, 201
210, 201
210, 202
210, 204
210, 204
210, 205
211, 205
211, 207
211, 207
211, 208
211, 208
211, 210
211, 210
211, 211
211, 211
211, 212
213, 214
213, 214
213, 216
214, 217
214, 218
214, 219
214, 219
214, 220
215, 220
215, 222
215, 222
215, 223
215, 224
216, 225
216, 225
216, 226
216, 226
217, 228
217, 228
218, 229
218, 229
219, 231
220, 232
220, 233
221, 235
222, 237
225, 239
227, 241
229, 242
232, 244
239, 246
244, 248
251, 250
259, 252
269, 253
281, 254
292, 255
304, 257
321, 260
334, 260
352, 261
375, 264
401, 265
425, 265
452, 265
477, 265
500, 267
525, 268
549, 268
568, 268
585, 268
598, 268
610, 268
621, 268
629, 264
638, 262
641, 259
647, 256
652, 253
656, 249
660, 246
664, 243
669, 237
671, 235
674, 231
676, 229
680, 224
681, 223
685, 219
688, 216
690, 214
693, 211
697, 207
698, 206
700, 205
701, 205
702, 203
703, 202
705, 201
706, 199
708, 198
710, 195
711, 194
712, 192
714, 190
715, 188
715, 185
716, 182
718, 179
718, 177
718, 174
719, 172
720, 169
721, 166
721, 165
721, 163
722, 162
722, 161
722, 159
722, 159
722, 157
722, 156
722, 154
722, 153
722, 152
722, 151
722, 149
722, 147
722, 147
722, 145
722, 144
722, 144
722, 143
722, 142
722, 141
722, 140
722, 139
722, 138
722, 137
722, 136
722, 134
722, 132
722, 132
722, 131
722, 131
722, 129
722, 128
722, 127
723, 126
723, 126|True
723, 126
722, 126
722, 127
722, 128
721, 129
721, 130
720, 131
719, 132
719, 133
718, 134
718, 134
718, 135
716, 136
716, 137
715, 137
715, 139
713, 141
712, 141
712, 143
710, 144
710, 145
708, 147
706, 148
705, 150
702, 151
701, 152
699, 152
698, 154
697, 154
696, 155
694, 157
692, 158
690, 159
688, 159
687, 161
684, 162
681, 162
678, 165
676, 166
672, 167
669, 168
667, 169
665, 170
663, 171
660, 172
657, 172
653, 173
647, 175
641, 175
633, 175
619, 175
606, 175
593, 175
580, 175
566, 175
555, 175
541, 175
529, 173
517, 171
506, 170
494, 165
482, 162
470, 158
457, 155
445, 151
431, 145
415, 137
403, 131
389, 124
377, 119
368, 112
359, 107
350, 99
343, 94
338, 90
334, 86
332, 85
330, 81
328, 80
327, 78
326, 76
325, 73
323, 71
322, 69
322, 66
320, 64
319, 61
318, 58
316, 54
315, 52
313, 49
311, 46
311, 43
310, 41
309, 38
308, 37
308, 36
307, 35
307, 34
306, 32
306, 30
306, 28
306, 24
306, 23
306, 20
306, 18
304, 16
304, 16|True
304, 17
304, 20
304, 20
304, 23
305, 23
307, 25
309, 28
312, 30
315, 32
319, 35
322, 36
328, 40
334, 41
338, 42
346, 44
353, 44
362, 44
373, 44
385, 44
399, 44
413, 44
427, 44
443, 44
460, 44
476, 44
491, 44
504, 44
517, 44
527, 44
535, 44
539, 44
540, 44
541, 44
542, 44
543, 44
545, 44
547, 44
549, 44
549, 43
551, 43
553, 42
553, 41
556, 41
559, 40
560, 40
565, 38
568, 37
571, 36
574, 36
576, 36
577, 34
579, 33
581, 33
582, 33
583, 32
583, 32
584, 31
584, 31
585, 30
586, 29
587, 29
588, 29
589, 28
589, 28
591, 26
591, 26
591, 25
592, 25
592, 24
592, 23
592, 23
592, 22
593, 22
593, 21
594, 21
594, 20
594, 19|True
594, 19
595, 24
598, 32
600, 42
603, 51
606, 61
612, 72
618, 82
623, 92
631, 102
639, 113
646, 123
655, 132
667, 147
680, 162
694, 177
712, 195
730, 218
752, 243
769, 263
791, 289
811, 314
830, 335
849, 355
865, 373
876, 383
887, 394
896, 401
902, 405
908, 410
911, 411
913, 414
913, 414
914, 415
915, 415
915, 416
915, 418
915, 420
916, 423
918, 428
919, 434
919, 442
921, 453
923, 464
924, 476
925, 488
926, 500
930, 511
930, 522
930, 531
931, 541
931, 547
934, 556
934, 561
935, 569
936, 575
937, 582
939, 591
939, 597
940, 604
941, 609
941, 613
942, 616
942, 617
942, 617
943, 617
943, 617
944, 617
947, 617
948, 616
950, 614
953, 612
955, 609
956, 607
957, 605
959, 602
959, 600
959, 599
959, 598
959, 597
959, 595
961, 591
961, 588
962, 584
962, 580
963, 576
964, 572
965, 570
966, 567
967, 565|True
967, 564
968, 564
968, 564
969, 564
971, 565
972, 566
973, 567
973, 568
974, 568
975, 569
975, 570
975, 570|True
975, 570
969, 561
961, 552
943, 538
923, 521
898, 500
870, 480
842, 457
816, 435
794, 415
771, 398
753, 379
739, 364
724, 351
712, 340
706, 332
699, 325
696, 318
692, 313
689, 306
687, 300
684, 293
683, 289
682, 285
679, 280
678, 277
676, 274
675, 272
674, 269
673, 267
671, 265
670, 263
667, 261
663, 258
655, 253
648, 249
637, 243
625, 238
612, 232
598, 226
583, 220
571, 215
554, 211
541, 207
528, 204
513, 202
495, 199
478, 198
464, 196
447, 193
436, 193
422, 192
410, 192
403, 191
398, 191
393, 191
390, 191
387, 191
384, 191
381, 191
380, 191
376, 191
373, 191
369, 191
364, 191
356, 191
345, 191
333, 191
321, 191
307, 191
286, 187
257, 183
233, 179
214, 173
202, 172
194, 171
191, 171
190, 171
190, 170
190, 169|True
191, 169
194, 169
197, 169
200, 169
205, 169
210, 169
216, 169
221, 169
227, 168
231, 167
238, 165
240, 165
243, 164
246, 163
248, 163
249, 163
250, 163
251, 162
252, 161
254, 160
255, 159
257, 157
262, 155
264, 153
265, 152
270, 150
272, 149
273, 149
275, 148
278, 146
279, 146
281, 145
284, 144
286, 143
288, 142
291, 141
292, 141
296, 139
298, 137
301, 135
302, 134
307, 133
311, 133
315, 131
320, 130
324, 130
328, 129
334, 129
338, 129
342, 129
347, 129
351, 129
358, 129
366, 129
374, 129
385, 129
396, 129
406, 129
415, 129
425, 129
434, 129
442, 129
451, 129
458, 129
466, 129
472, 129
478, 129
485, 129
492, 129
499, 129
507, 129
